,Col1,0
17629,O1M6GSX5,0
17630,O1M6GYZE,0
17631,O1M6GYNJ,0
17632,O1M6GYYR,0
17633,O1M6GYQW,0
17634,O1M6GC4W,1
17635,O1M6GCZ5,0
17636,O1M6GCZJ,0
17637,O1M6GCKJ,0
17638,O1M6GCNZ,1
17639,O1M6GC5R,0
17640,O1M6LM1D,0
17641,O1M6LMZW,1
17642,O1M6LMQW,0
17643,O1M6LBZY,1
17644,O1M6LOQR,1
17645,O1M6L54W,0
17646,O1M6L55E,0
17647,O1M6LSKE,0
17648,O1M6LSN9,0
17649,O1M6LSYJ,0
17650,O1M6LYZD,0
17651,O1M6LCXY,1
17652,O1M6L0Z9,0
17653,O1M6L1ZY,1
17654,O1M6L1Q9,1
17655,O1M6UM55,0
17656,O1M6UBKG,0
17657,O1M6UBNR,1
17658,O1M6UBND,0
17659,O1M6UBN5,1
17660,O1M6UCYZ,1
17661,O1M66BYE,0
17662,O1M668XR,0
17663,O1M668X5,1
17664,O1M66OZ9,1
17665,O1M66ON9,0
17666,O1M66SQ9,0
17667,O1M66SQ5,0
17668,O1M66C4Z,0
17669,O1M66CKW,1
17670,O1M66CNY,1
17671,O1M6OM4E,1
17672,O1M6OMKE,1
17673,O1M6O849,1
17674,O1M6O8KE,1
17675,O1M6OOZE,1
17676,O1M6OOK5,1
17677,O1M6OOQY,0
17678,O1M6O5ZD,1
17679,O1M6O5K9,0
17680,O1M6O5YJ,0
17681,O1M6OS4R,1
17682,O1M6OSNG,0
17683,O1M6OYXW,0
17684,O1M6OY1Z,1
17685,O1M6OY1E,0
17686,O1M6OYZW,0
17687,O1M6OYZD,0
17688,O1M6C55D,1
17689,O1M6C5QE,0
17690,O1M6CS45,0
17691,O1M6CCZY,1
17692,O1M6CCZ9,1
17693,O1M6IMXY,1
17694,O1M6IOSY,0
17695,O1M6IS1Z,0
17696,O1M6IS1Y,0
17697,O1M6IY1R,1
17698,O1M6ICKZ,0
17699,O1M6ICQZ,0
17700,O1M6ICQJ,0
17701,O1M6I1KR,1
17702,O1M6I1KE,1
17703,O1M6V5KG,0
17704,O1M6VCZ5,0
17705,O1M6V0S5,0
17706,O1M6V0QY,1
17707,O1M6V0Q9,1
17708,O1M6V119,1
17709,O1M6V1ZW,1
17710,O1M6V15R,0
17711,O1M65B5W,0
17712,O1M65B55,0
17713,O1M658XJ,0
17714,O1M65YYE,0
17715,O1M65CYE,0
17716,O1M65045,1
17717,O1M65019,0
17718,O1M650KD,1
17719,O1M6515W,0
17720,O1MHGM1Z,0
17721,O1MHG84W,0
17722,O1MHGS45,0
17723,O1MHGSKE,0
17724,O1MHGSQR,0
17725,O1MHL8KZ,0
17726,O1MHL8NZ,1
17727,O1MHLO1R,0
17728,O1MHL5Z5,0
17729,O1MHL5YE,0
17730,O1MHUMQD,0
17731,O1MHUBXJ,1
17732,O1MHUBZG,1
17733,O1MHUBKZ,0
17734,O1MHU8XW,0
17735,O1MHUOZR,0
17736,O1MHUOSR,1
17737,O1MHUYXD,0
17738,O1MHUYZ5,0
17739,O1MHQBZY,0
17740,O1MHQBQ5,1
17741,O1MHQ8NE,1
17742,O1MHQ8QY,0
17743,O1MHQ5XE,0
17744,O1MH6B1G,0
17745,O1MH68XJ,0
17746,O1MH68QZ,0
17747,O1MH68QG,0
17748,O1MH6S49,1
17749,O1MH6S4D,1
17750,O1MH611Y,1
17751,O1MH61K5,0
17752,O1MH61YR,1
17753,O1MH615E,0
17754,O1MHOM4Y,1
17755,O1MHOMQY,1
17756,O1MHOBXR,0
17757,O1MHOBYJ,1
17758,O1MHOB5D,0
17759,O1MHO8YY,1
17760,O1MHOSSY,1
17761,O1MHOYKR,0
17762,O1MHOYSJ,1
17763,O1MHOCX9,1
17764,O1MHO0NG,0
17765,O1MHO0N5,0
17766,O1MHO0QD,0
17767,O1MHO14D,0
17768,O1MHO1X9,0
17769,O1MHO1N9,1
17770,O1MHO1NJ,1
17771,O1MHCBKG,1
17772,O1MHCBK5,1
17773,O1MHC8YD,0
17774,O1MHC5KZ,0
17775,O1MHC55Z,0
17776,O1MHC55Y,1
17777,O1MHCSZE,0
17778,O1MHCYZ9,0
17779,O1MHCYNE,1
17780,O1MHCCNR,1
17781,O1MHIMSJ,1
17782,O1MHICYG,0
17783,O1MHI1QE,1
17784,O1MHVMXD,0
17785,O1MHVY5Y,1
17786,O1MHVCKD,1
17787,O1MHV1X5,0
17788,O1MH5M5W,0
17789,O1MH5B5D,1
17790,O1MH58K9,1
17791,O1MH55ZY,1
17792,O1MH555W,0
17793,O1MH55SD,0
17794,O1MH55QZ,0
17795,O1MH5S19,0
17796,O1MH5CNG,0
17797,O1MH5CQZ,1
17798,O1HKG8XJ,0
17799,O1HKGO1Z,1
17800,O1HKGO15,0
17801,O1HKGC1W,1
17802,O1HKLBY9,0
17803,O1HKL85J,0
17804,O1HKLYZ9,0
17805,O1HKLYNG,0
17806,O1HKLC4Y,1
17807,O1HKL0SE,0
17808,O1HKU8S9,0
17809,O1HKU5KG,0
17810,O1HKUSYY,0
17811,O1HKUY4W,0
17812,O1HKUCYR,1
17813,O1HKU0X5,1
17814,O1HKU0QR,0
17815,O1HKQY19,0
17816,O1HKQ049,1
17817,O1HKQ059,1
17818,O1HK6MQR,0
17819,O1HK6BKE,0
17820,O1HK6545,0
17821,O1HK655E,0
17822,O1HK65SJ,0
17823,O1HK6YQ5,0
17824,O1HK6CXY,1
17825,O1HK6CXG,1
17826,O1HK6CYD,0
17827,O1HK611G,0
17828,O1HK61YE,1
17829,O1HK615Y,1
17830,O1HKOCKW,0
17831,O1HKCBNZ,1
17832,O1HKCBYY,1
17833,O1HKC54E,1
17834,O1HKC5XZ,0
17835,O1HKC5NZ,0
17836,O1HKVBZY,0
17837,O1HKV81Y,0
17838,O1HKVC1D,1
17839,O1HKVCZ9,0
17840,O1HKVC5G,1
17841,O1HKV0NY,1
17842,O1HKV14Y,1
17843,O1HKV1KG,0
17844,O1HKV1NJ,1
17845,O1HK5MK9,1
17846,O1HK5MSY,1
17847,O1HK5B5W,0
17848,O1HK58XG,0
17849,O1HK58ND,1
17850,O1HK58NG,0
17851,O1HK5YNY,1
17852,O1HDGCN5,1
17853,O1HDGCNJ,1
17854,O1HDG0XJ,1
17855,O1HDG01Y,0
17856,O1HDG05R,0
17857,O1HDG14Z,0
17858,O1HDG145,0
17859,O1HDLMZW,1
17860,O1HDLMNW,1
17861,O1HDL84R,0
17862,O1HDL84E,0
17863,O1HDL819,0
17864,O1HDL8KY,0
17865,O1HDLOSG,0
17866,O1HDL51Y,0
17867,O1HDLSYD,0
17868,O1HDLSYJ,0
17869,O1HDLYY5,1
17870,O1HDL1NG,0
17871,O1HDL1YZ,0
17872,O1HDUMS9,0
17873,O1HDU8KG,1
17874,O1HDUOQZ,0
17875,O1HDUOQ5,1
17876,O1HDU5XD,1
17877,O1HDU5QZ,0
17878,O1HDUCYJ,0
17879,O1HDU0NR,0
17880,O1HDU0QE,0
17881,O1HDU1QR,1
17882,O1HDQOSE,0
17883,O1HDQ5XJ,0
17884,O1HDQ51W,1
17885,O1HDQCZE,1
17886,O1HDQCYR,0
17887,O1HDQ1S5,0
17888,O1HD6B1E,1
17889,O1HD6B15,1
17890,O1HD65KE,1
17891,O1HD6Y4D,0
17892,O1HD6YNG,1
17893,O1HD60KG,0
17894,O1HD60S5,0
17895,O1HDOMZW,1
17896,O1HDOOSZ,0
17897,O1HDO5Y5,0
17898,O1HDO5SE,0
17899,O1HDOSXR,0
17900,O1HDO04D,0
17901,O1HDCMQE,0
17902,O1HDCBYW,0
17903,O1HDC8SJ,1
17904,O1HDCS4Y,0
17905,O1HDC0XY,1
17906,O1HDC0XE,0
17907,O1HDC0NE,0
17908,O1HDIB4E,1
17909,O1HDIO4Y,0
17910,O1HDIO1Z,1
17911,O1HDIONJ,0
17912,O1HDI5NJ,1
17913,O1HDISNE,0
17914,O1HDIYZJ,1
17915,O1HDIYQY,0
17916,O1HDI04G,0
17917,O1HDV0KG,0
17918,O1HDV1ZE,1
17919,O1HD58Q5,1
17920,O1HD5SZR,0
17921,O1HD5Y1D,0
17922,O1HD5CYE,0
17923,O1HIG85D,1
17924,O1HIG5XR,1
17925,O1HIG04W,0
17926,O1HIG119,0
17927,O1HILOZD,0
17928,O1HIL5ND,0
17929,O1HIL5QE,0
17930,O1HILS5W,0
17931,O1HILSS5,0
17932,O1HILC5G,1
17933,O1HIL0XR,0
17934,O1HIL0ZY,1
17935,O1HIUMSR,0
17936,O1HIUBY5,1
17937,O1HIU855,0
17938,O1HIU5YD,1
17939,O1HIUSK9,0
17940,O1HIUY4Y,0
17941,O1HIUY45,0
17942,O1HIQB4R,0
17943,O1HIQBX9,0
17944,O1HI6MXZ,0
17945,O1HI6OQZ,1
17946,O1HI651G,0
17947,O1HI6YXG,0
17948,O1HI6Y1Y,1
17949,O1HI6YSW,0
17950,O1HI6YQ9,0
17951,O1HI6CNY,0
17952,O1HI601Z,1
17953,O1HI61KG,0
17954,O1HI61KJ,0
17955,O1HI61NZ,0
17956,O1HI61N5,1
17957,O1HI61YY,0
17958,O1HI61YG,1
17959,O1HIOM4Y,0
17960,O1HIOBSY,1
17961,O1HIO1KE,1
17962,O1HICBSJ,1
17963,O1HIC8QR,1
17964,O1HIC0YY,1
17965,O1HIC0SE,1
17966,O1HIC1KR,1
17967,O1HIC1NR,0
17968,O1HII8Q5,0
17969,O1HIIS4G,0
17970,O1HIISXJ,1
17971,O1HII0XE,0
17972,O1HII0ZG,0
17973,O1HIVMNZ,0
17974,O1HIVBZD,0
17975,O1HIVBKY,0
17976,O1HIV84W,0
17977,O1HIVOZW,1
17978,O1HIV5Y9,1
17979,O1HIV5QZ,1
17980,O1HI5MSJ,1
17981,O1HI58XJ,0
17982,O1HI58NJ,0
17983,O1HI5OSG,1
17984,O1HI5YSE,0
17985,O1HI5YQE,1
17986,O1HI5CZG,1
17987,O1HI5CZ5,1
17988,O1HI5CND,0
17989,O1HI5CYD,0
17990,O1HI5045,0
17991,O1HI50NY,0
17992,O1HI50SE,0
17993,O1HI514G,1
17994,O1HBGMN5,1
17995,O1HBGMSE,0
17996,O1HBGMSG,0
17997,O1HBG81W,0
17998,O1HBG5NZ,1
17999,O1HBG5YR,0
18000,O1HBG5QR,0
18001,O1HBGCS5,1
18002,O1HBG0YY,0
18003,O1HBG1SG,0
18004,O1HBL8KG,0
18005,O1HBL8K5,0
18006,O1HBL5KY,0
18007,O1HBLS5E,0
18008,O1HBLYXR,0
18009,O1HBLCQE,1
18010,O1HBL1QZ,0
18011,O1HBUB4W,0
18012,O1HBUOQ9,0
18013,O1HBU5ZW,1
18014,O1HBU5NR,0
18015,O1HBU5S9,0
18016,O1HBUC5G,1
18017,O1HBQO4G,0
18018,O1HBQO1W,0
18019,O1HB651E,0
18020,O1HB65ZD,0
18021,O1HB655D,1
18022,O1HB655G,0
18023,O1HB6SND,0
18024,O1HB6Y45,0
18025,O1HB6YKZ,1
18026,O1HB6C4R,0
18027,O1HB6C1Y,0
18028,O1HB6CKR,1
18029,O1HB6CYG,0
18030,O1HBOMKG,0
18031,O1HBOMND,0
18032,O1HBOOKY,0
18033,O1HBOO5J,1
18034,O1HBOSSY,1
18035,O1HBOSSE,1
18036,O1HBOSQW,0
18037,O1HBO0QG,1
18038,O1HBCMNZ,0
18039,O1HBCOZZ,0
18040,O1HBCOKJ,1
18041,O1HBC5NY,1
18042,O1HBC5Y9,1
18043,O1HBIOQR,1
18044,O1HBI5YZ,0
18045,O1HBISXG,0
18046,O1HBI0KG,0
18047,O1HBI1NZ,1
18048,O1HBVBYZ,0
18049,O1HBVOYR,0
18050,O1HBV5KR,1
18051,O1HBV5KW,0
18052,O1HBVS55,0
18053,O1HBV11Z,1
18054,O1HB5BSR,0
18055,O1HB5BQR,0
18056,O1HB58X9,0
18057,O1HB5O45,1
18058,O1HB5S55,0
18059,O1HB5YZY,0
18060,O1HB5YY9,0
18061,O1HB5CXG,1
18062,O1HWG8XZ,1
18063,O1HWGSKY,0
18064,O1HWGY1R,0
18065,O1HWL8YW,1
18066,O1HWL8S5,0
18067,O1HWL5KE,0
18068,O1HWL5YY,0
18069,O1HWL5S5,0
18070,O1HWLSN9,0
18071,O1HWLSNE,1
18072,O1HWLCYR,1
18073,O1HWLCSG,0
18074,O1HWL1QE,1
18075,O1HWUMZ9,0
18076,O1HWUB59,1
18077,O1HWUB5J,1
18078,O1HWU0SZ,0
18079,O1HWU0SY,0
18080,O1HWU1XW,0
18081,O1HWU1KR,0
18082,O1HWU1YD,1
18083,O1HWQBND,0
18084,O1HWQ5XE,0
18085,O1HWQ5QZ,1
18086,O1HWQSXD,0
18087,O1HWQYKY,0
18088,O1HWQYKE,1
18089,O1HWQYNW,0
18090,O1HWQY5G,0
18091,O1HWQC4G,0
18092,O1HWQCZZ,0
18093,O1HWQ0ZW,0
18094,O1HWQ0YY,0
18095,O1HW6BYE,0
18096,O1HW6BYG,0
18097,O1HW6BSG,0
18098,O1HW684E,0
18099,O1HW6C5D,0
18100,O1HW605G,0
18101,O1HWOBZ5,1
18102,O1HWO8ND,0
18103,O1HWO85J,0
18104,O1HWOO1W,0
18105,O1HWOONJ,0
18106,O1HWOS55,0
18107,O1HWOC1G,0
18108,O1HWO05W,0
18109,O1HWO0QD,1
18110,O1HWO1XD,1
18111,O1HWCOKD,1
18112,O1HWCSZY,0
18113,O1HWCSSY,0
18114,O1HWC0SY,1
18115,O1HWC1XZ,0
18116,O1HWC1Z9,1
18117,O1HWC1Z5,0
18118,O1HWC1KG,1
18119,O1HWIBQG,1
18120,O1HWI8YW,1
18121,O1HWIC4E,1
18122,O1HWIC1W,1
18123,O1HWICNE,0
18124,O1HWV5QW,0
18125,O1HWV5QJ,0
18126,O1HWVSZJ,1
18127,O1HWVCSZ,1
18128,O1HWV0ZW,0
18129,O1HWV0ZY,1
18130,O1HWV0NZ,1
18131,O1HW58XY,1
18132,O1HW5ONY,1
18133,O1HW5S19,1
18134,O1HW50ZD,0
18135,O1HW511Y,1
18136,O1HW51KZ,0
18137,O1HW51YY,0
18138,O1HOGMNY,0
18139,O1HOGBNJ,1
18140,O1HOG8NW,0
18141,O1HOG8QE,0
18142,O1HOGONG,1
18143,O1HOGOYE,0
18144,O1HOGYSR,1
18145,O1HOGCS9,0
18146,O1HOG04Z,1
18147,O1HOG0YY,0
18148,O1HOLMZD,0
18149,O1HOL84R,0
18150,O1HOL819,0
18151,O1HOLOXD,0
18152,O1HOL1ZY,0
18153,O1HOU04J,0
18154,O1HOU019,1
18155,O1HOU0ZG,1
18156,O1HOQM1R,1
18157,O1HOQM1W,0
18158,O1HOQ85Z,1
18159,O1HOQ85J,0
18160,O1HOQ5YW,0
18161,O1HOQS45,0
18162,O1HOQCXY,0
18163,O1HOQ11Z,0
18164,O1HO6MZG,0
18165,O1HO6M5J,0
18166,O1HO6BQ5,0
18167,O1HO6O55,0
18168,O1HO6Y1D,1
18169,O1HO6YKZ,1
18170,O1HO6CXZ,0
18171,O1HO6C1W,1
18172,O1HO6CKG,1
18173,O1HO60XD,0
18174,O1HO61NZ,0
18175,O1HOOMKJ,0
18176,O1HOO5XD,1
18177,O1HOO5YY,0
18178,O1HOO05R,1
18179,O1HOO1NR,1
18180,O1HOCB1D,1
18181,O1HOCO4W,0
18182,O1HOC5KG,0
18183,O1HOCSZD,0
18184,O1HOC0SY,1
18185,O1HOIBQG,0
18186,O1HOI8XG,1
18187,O1HOI8KY,1
18188,O1HOIOYW,1
18189,O1HOIOSE,1
18190,O1HOI5XR,0
18191,O1HOI5XE,0
18192,O1HOIYZD,0
18193,O1HOICSW,0
18194,O1HOI1YG,0
18195,O1HOI1QY,0
18196,O1HOVMYJ,0
18197,O1HOV5QE,0
18198,O1HOVS1D,1
18199,O1HOVS15,0
18200,O1HOV049,1
18201,O1HOV0X5,0
18202,O1HOV0YZ,1
18203,O1HOV0SW,0
18204,O1HOV1XY,0
18205,O1HO5B1J,0
18206,O1HO584E,1
18207,O1HO58XD,1
18208,O1HO5OSZ,0
18209,O1HO5OQD,0
18210,O1HO551Y,0
18211,O1HO55KW,0
18212,O1HO5SXE,1
18213,O1HO5S1E,0
18214,O1HRGMSR,0
18215,O1HRGB4Y,0
18216,O1HRGB4E,1
18217,O1HRGBQE,0
18218,O1HRG8SZ,0
18219,O1HRGOSZ,1
18220,O1HRG519,0
18221,O1HRG5NZ,1
18222,O1HRGS4W,0
18223,O1HRGS4G,0
18224,O1HRGSZG,0
18225,O1HRGSKY,0
18226,O1HRGS55,1
18227,O1HRGYKY,0
18228,O1HRG0YW,0
18229,O1HRG1XJ,1
18230,O1HRG15Y,1
18231,O1HRL849,0
18232,O1HRLYNE,1
18233,O1HRL0K5,0
18234,O1HRL15W,0
18235,O1HRL1QY,0
18236,O1HRU8XD,0
18237,O1HRUO4G,1
18238,O1HRUS1W,0
18239,O1HRUSK5,0
18240,O1HRUC4D,1
18241,O1HRQM5Y,0
18242,O1HRQB4E,1
18243,O1HRQ8XZ,0
18244,O1HRQ81E,0
18245,O1HRQS4E,0
18246,O1HRQSSR,1
18247,O1HRQ0K5,0
18248,O1HRQ0SY,1
18249,O1HRQ11E,1
18250,O1HR6C1W,1
18251,O1HROOSG,1
18252,O1HROOQR,0
18253,O1HROOQY,1
18254,O1HRO5YJ,1
18255,O1HROSKY,0
18256,O1HROYZZ,0
18257,O1HRCMYW,0
18258,O1HRCMS5,0
18259,O1HRCMQY,1
18260,O1HRCBSD,0
18261,O1HRC8YW,0
18262,O1HRC85R,0
18263,O1HRCY19,1
18264,O1HRCYZD,0
18265,O1HRCYYG,1
18266,O1HRI8S9,0
18267,O1HRIOZW,1
18268,O1HRIOKW,0
18269,O1HRIOSY,0
18270,O1HRI5XJ,0
18271,O1HRIS4E,0
18272,O1HRISNJ,0
18273,O1HRISYY,0
18274,O1HRIY19,0
18275,O1HRIY59,0
18276,O1HRIY55,0
18277,O1HRICZW,0
18278,O1HRI04W,1
18279,O1HRVB4D,1
18280,O1HRVBK5,0
18281,O1HRVBYZ,0
18282,O1HRV85J,0
18283,O1HRVOSE,1
18284,O1HRV54W,0
18285,O1HRV54G,1
18286,O1HRV5ZJ,1
18287,O1HRV5KY,1
18288,O1HRV5NR,0
18289,O1HRV5NW,0
18290,O1HRV5NY,1
18291,O1HRVC4D,1
18292,O1HRV1QJ,1
18293,O1HR5BSR,0
18294,O1HR55X5,0
18295,O1HR55N5,1
18296,O1HR5YZ9,1
18297,O1HR5YZE,0
18298,O1HUGOZY,0
18299,O1HUGOZ5,0
18300,O1HUGOQE,1
18301,O1HUGSYJ,0
18302,O1HUGY15,0
18303,O1HUGYSW,0
18304,O1HUGCKJ,0
18305,O1HULM4D,0
18306,O1HUL8QZ,0
18307,O1HULOZZ,0
18308,O1HUL5KZ,0
18309,O1HULSKY,0
18310,O1HULSQR,1
18311,O1HULYXR,0
18312,O1HUUMXY,1
18313,O1HUUMNR,1
18314,O1HUUOZG,0
18315,O1HUUS5R,0
18316,O1HUUYYJ,1
18317,O1HUUC5Z,0
18318,O1HUUCSY,0
18319,O1HUQBYZ,1
18320,O1HUQBYG,1
18321,O1HUQCZZ,1
18322,O1HUQCYW,1
18323,O1HUQ045,1
18324,O1HUQ05R,0
18325,O1HUQ0QW,0
18326,O1HU684Z,1
18327,O1HU68X9,0
18328,O1HU6OZW,1
18329,O1HU6YQE,0
18330,O1HU6YQ5,1
18331,O1HU6CSY,0
18332,O1HUO84Y,0
18333,O1HUO81E,1
18334,O1HUO5K5,1
18335,O1HUOYKJ,0
18336,O1HUOYY9,0
18337,O1HUOC4G,0
18338,O1HUCB55,0
18339,O1HUCSKW,0
18340,O1HUC15Z,0
18341,O1HUC1SG,0
18342,O1HUC1QY,1
18343,O1HUI8NZ,0
18344,O1HUI85Y,1
18345,O1HUI8SJ,1
18346,O1HUIOX9,1
18347,O1HUION9,0
18348,O1HUIONE,0
18349,O1HUI5XR,1
18350,O1HUV8YE,0
18351,O1HUV8YG,0
18352,O1HUVOXD,0
18353,O1HUVYZZ,0
18354,O1HUVYNG,1
18355,O1HUV0XE,0
18356,O1HUV0Z5,1
18357,O1HU5MKZ,0
18358,O1HU5BZJ,1
18359,O1HU584G,1
18360,O1HU58NR,1
18361,O1HU58NG,0
18362,O1HU55QG,1
18363,O1HU5YY9,1
18364,O1HU5CYJ,0
18365,O1HU50ZR,0
18366,O1H6GBXY,0
18367,O1H6GB1W,0
18368,O1H6GBYD,0
18369,O1H6GOS5,0
18370,O1H6GSZ5,0
18371,O1H6GSY5,0
18372,O1H6GY55,1
18373,O1H6G14G,0
18374,O1H6LBKJ,1
18375,O1H6L84W,0
18376,O1H6LO4Z,0
18377,O1H6L5XZ,0
18378,O1H6LSKR,0
18379,O1H6LYXD,0
18380,O1H6LYS9,0
18381,O1H6LC1Z,0
18382,O1H6L0X9,1
18383,O1H6L0Q9,1
18384,O1H6U8Q5,0
18385,O1H6U5NE,1
18386,O1H6USKZ,1
18387,O1H6UCQD,0
18388,O1H6QM4J,0
18389,O1H6QCNG,0
18390,O1H6Q0NJ,0
18391,O1H6Q1Y9,1
18392,O1H66OSG,0
18393,O1H6654Z,1
18394,O1H66545,0
18395,O1H6651R,0
18396,O1H665NY,0
18397,O1H665YY,1
18398,O1H6O5YJ,0
18399,O1H6OCSR,0
18400,O1H6IYQ5,1
18401,O1H6ICSD,1
18402,O1H6I14Z,1
18403,O1H6I1Y9,0
18404,O1H6I15D,1
18405,O1H6I1QG,0
18406,O1H65OKG,0
18407,O1H65O5E,0
18408,O1H65OSR,1
18409,O1H65OQR,1
18410,O1H65YSZ,1
18411,O1H650XG,0
18412,O1HHG8XJ,1
18413,O1HHG5YG,0
18414,O1HHGY1D,0
18415,O1HHGYY5,1
18416,O1HHG149,0
18417,O1HHL8XR,1
18418,O1HHL5SE,1
18419,O1HHL0K5,1
18420,O1HHL0KJ,0
18421,O1HHUOXE,1
18422,O1HHU5NG,1
18423,O1HHQ8SD,1
18424,O1HHQCXD,0
18425,O1HHQCYJ,0
18426,O1HHQC55,1
18427,O1HHQ0ZR,0
18428,O1HH6OXR,0
18429,O1HH6SK9,0
18430,O1HH6SSZ,1
18431,O1HH6Y4J,0
18432,O1HH6YX9,1
18433,O1HH6Y15,1
18434,O1HH6CXY,0
18435,O1HH6C1D,0
18436,O1HH6CKJ,1
18437,O1HHOMK9,0
18438,O1HHOBZZ,1
18439,O1HHOO4Y,0
18440,O1HHCOQJ,0
18441,O1HHCY1J,0
18442,O1HHCC1D,1
18443,O1HHC0ZY,1
18444,O1HHC05G,1
18445,O1HHC0SR,0
18446,O1HHC11Y,0
18447,O1HHIMN5,1
18448,O1HHIMYG,1
18449,O1HHIMYJ,1
18450,O1HHIBYW,0
18451,O1HHI85W,0
18452,O1HHIO4E,0
18453,O1HHIO5Z,1
18454,O1HHISZE,1
18455,O1HHIYXR,0
18456,O1HHIYXZ,0
18457,O1HHIYZD,0
18458,O1HHI1K9,1
18459,O1HHI1SG,0
18460,O1HHVMQW,1
18461,O1HHVS49,0
18462,O1HH5OZG,1
18463,O1HH5C4Y,0
18464,O1HH5C1E,0
18465,O1HH5C1G,0
18466,O1HH504Z,0
18467,O1HH50YD,0
18468,O1YKGBSZ,1
18469,O1YKGOK9,1
18470,O1YKGSNW,0
18471,O1YKL84E,0
18472,O1YKLS5Y,1
18473,O1YKLS55,1
18474,O1YKLS5J,1
18475,O1YKLSSW,1
18476,O1YKLSSZ,1
18477,O1YKLSSY,1
18478,O1YKLSS9,1
18479,O1YKLSSG,1
18480,O1YKLSS5,1
18481,O1YKLSQW,1
18482,O1YKLY4J,1
18483,O1YKLYXW,1
18484,O1YKLYXZ,1
18485,O1YKLYXY,1
18486,O1YKLYX9,1
18487,O1YKLYXD,1
18488,O1YKLYZY,1
18489,O1YKLYZD,1
18490,O1YKLYKW,1
18491,O1YKLYKZ,1
18492,O1YKLYKY,1
18493,O1YKLC49,1
18494,O1YKLC4D,1
18495,O1YKLCXR,1
18496,O1YKLC55,1
18497,O1YKUSXD,1
18498,O1YKUY1Z,1
18499,O1YKU0Y9,0
18500,O1YKU14D,0
18501,O1YKQBQD,1
18502,O1YKQ8N9,0
18503,O1YKQOSR,0
18504,O1YKQ5KW,1
18505,O1YKQSSW,0
18506,O1YKQ0NR,1
18507,O1YK6BQD,0
18508,O1YK6C1Y,0
18509,O1YK60XR,0
18510,O1YKOSKG,1
18511,O1YKCOZG,1
18512,O1YKC559,1
18513,O1YKCCY5,0
18514,O1YKC01D,0
18515,O1YKIMQ5,0
18516,O1YKI84Y,0
18517,O1YKI84G,0
18518,O1YKI8SD,0
18519,O1YKIOSE,1
18520,O1YKI5Y9,1
18521,O1YKISY9,0
18522,O1YKISYD,0
18523,O1YKVMSY,0
18524,O1YKV8ZE,0
18525,O1YKVOKR,1
18526,O1YKV5X9,0
18527,O1YK5MZG,0
18528,O1YK5BZR,1
18529,O1YK5BSG,0
18530,O1YK5OQZ,0
18531,O1YK555E,1
18532,O1YK5YNG,0
18533,O1YDGBKZ,0
18534,O1YDGBKG,0
18535,O1YDGO4E,0
18536,O1YDGOZ5,0
18537,O1YDG5Y5,1
18538,O1YDG5QJ,0
18539,O1YDGSKZ,1
18540,O1YDGSS9,1
18541,O1YDGYXG,0
18542,O1YDGYNY,0
18543,O1YDLMXY,0
18544,O1YDLMSR,0
18545,O1YDLMSJ,0
18546,O1YDL5QR,1
18547,O1YDLSS5,1
18548,O1YDU81R,0
18549,O1YDUO59,0
18550,O1YDUOQE,0
18551,O1YDQOXG,0
18552,O1YDQ555,1
18553,O1YDQYZE,1
18554,O1YDQCQ5,1
18555,O1YDQ01D,1
18556,O1YDQ0N5,1
18557,O1YDQ0QE,0
18558,O1YDQ1ZY,1
18559,O1YD6MKD,1
18560,O1YD6M5Z,1
18561,O1YD6B4G,0
18562,O1YD6BK9,0
18563,O1YD6ON5,1
18564,O1YD6545,1
18565,O1YD6S1R,0
18566,O1YD6S1W,0
18567,O1YD6S19,0
18568,O1YD6S1E,1
18569,O1YD6SZW,0
18570,O1YD6SKW,0
18571,O1YD6SKZ,0
18572,O1YD6SKY,1
18573,O1YD6SK9,1
18574,O1YD6SKE,0
18575,O1YD6SYG,1
18576,O1YD6YQY,1
18577,O1YD6CYW,0
18578,O1YDO8YY,0
18579,O1YDO55D,1
18580,O1YDOSYZ,1
18581,O1YDOCSG,1
18582,O1YDO0QW,0
18583,O1YDO1SZ,1
18584,O1YDO1SJ,1
18585,O1YDCBQR,0
18586,O1YDC8ZJ,1
18587,O1YDC8KZ,0
18588,O1YDC8QE,0
18589,O1YDCO5Y,1
18590,O1YDC5ZY,0
18591,O1YDC5KW,1
18592,O1YDCS5Y,0
18593,O1YDCCXJ,1
18594,O1YDC0N9,0
18595,O1YDC1KG,1
18596,O1YDI0QW,0
18597,O1YDI11D,0
18598,O1YDVO1Y,0
18599,O1YDVY5G,0
18600,O1YDVCSZ,1
18601,O1YDV04Z,0
18602,O1YDV0ZW,1
18603,O1YDV1YR,1
18604,O1YD58ND,0
18605,O1YIG11R,0
18606,O1YIL5ZE,0
18607,O1YILSYY,0
18608,O1YILYSJ,0
18609,O1YILYQW,0
18610,O1YIUM1Z,1
18611,O1YIUM1Y,0
18612,O1YIUBXJ,0
18613,O1YIU0SD,0
18614,O1YIQM45,0
18615,O1YIQMNW,0
18616,O1YIQOKG,0
18617,O1YIQ0XD,0
18618,O1YIQ05G,0
18619,O1YI6SXD,0
18620,O1YIOM5E,1
18621,O1YIOCY5,1
18622,O1YIOCSG,0
18623,O1YIOCQD,1
18624,O1YIO1NZ,1
18625,O1YICM4D,1
18626,O1YICMYW,0
18627,O1YICMYE,0
18628,O1YIC1QY,0
